round , IFNamma[] , TNF[] , Total APC , Total NK , Total LT , APC with Ag  , APC bound , APC exhausted , APC.IFNgamma_production_rate , APC.TNF_production_rate , NK with Ag  , NK bound , NK exhausted , NK.IFNgamma_production_rate , NK.TNF_production_rate , LT no receptor,LT free  , LT bound , LT.IFNgamma_production_rate , LT.TNF_production_rate , Ag , 
73 , 76658.4 , 58640 , 103765 , 103765 , 1.79247e+006 , 1.19334e-007 , 54122.5 , 49642.2 , 2.70612 , 308.498 , 1.19334e-007 , 54122.5 , 49642.2 , 2.70612 , 308.498 , 164.817 , 259.135 , 788459 , 1577.19 , 157.728 , 10
74 , 78240.9 , 59411.3 , 103765 , 103765 , 1.79247e+006 , 8.54589e-008 , 53525 , 50239.6 , 2.67625 , 305.093 , 8.54589e-008 , 53525 , 50239.6 , 2.67625 , 305.093 , 164.817 , 259.135 , 788459 , 1577.19 , 157.728 , 10
75 , 79823.4 , 60175.8 , 103764 , 103764 , 1.79247e+006 , 6.11999e-008 , 52934.1 , 50830.4 , 2.64671 , 301.725 , 6.11999e-008 , 52934.1 , 50830.4 , 2.64671 , 301.725 , 164.817 , 259.135 , 788460 , 1577.19 , 157.728 , 10
76 , 81405.9 , 60933.6 , 103764 , 103764 , 1.79247e+006 , 4.38272e-008 , 52349.8 , 51414.7 , 2.61749 , 298.394 , 4.38272e-008 , 52349.8 , 51414.7 , 2.61749 , 298.394 , 164.817 , 259.135 , 788460 , 1577.19 , 157.728 , 10
77 , 82988.3 , 61684.8 , 103764 , 103764 , 1.79247e+006 , 3.13861e-008 , 51771.9 , 51992.5 , 2.58859 , 295.1 , 3.13861e-008 , 51771.9 , 51992.5 , 2.58859 , 295.1 , 164.817 , 259.135 , 788460 , 1577.19 , 157.728 , 10
78 , 84570.6 , 62429.4 , 103764 , 103764 , 1.79247e+006 , 2.24766e-008 , 51200.4 , 52564 , 2.56002 , 291.842 , 2.24766e-008 , 51200.4 , 52564 , 2.56002 , 291.842 , 164.817 , 259.135 , 788460 , 1577.19 , 157.728 , 10
79 , 86152.9 , 63167.6 , 103764 , 103764 , 1.79247e+006 , 1.60962e-008 , 50635.1 , 53129.1 , 2.53176 , 288.62 , 1.60962e-008 , 50635.1 , 53129.1 , 2.53176 , 288.62 , 164.817 , 259.135 , 788460 , 1577.19 , 157.728 , 10
80 , 87735.1 , 63899.3 , 103764 , 103764 , 1.79247e+006 , 1.1527e-008 , 50076.2 , 53688 , 2.50381 , 285.434 , 1.1527e-008 , 50076.2 , 53688 , 2.50381 , 285.434 , 164.817 , 259.135 , 788460 , 1577.19 , 157.728 , 10
81 , 89317.3 , 64624.7 , 103764 , 103764 , 1.79247e+006 , 8.25487e-009 , 49523.4 , 54240.8 , 2.47617 , 282.283 , 8.25487e-009 , 49523.4 , 54240.8 , 2.47617 , 282.283 , 164.817 , 259.135 , 788460 , 1577.19 , 157.728 , 10
82 , 90899.4 , 65343.9 , 103764 , 103764 , 1.79247e+006 , 5.91158e-009 , 48976.7 , 54787.4 , 2.44883 , 279.167 , 5.91158e-009 , 48976.7 , 54787.4 , 2.44883 , 279.167 , 164.817 , 259.135 , 788461 , 1577.19 , 157.728 , 10
83 , 92481.5 , 66056.8 , 103764 , 103764 , 1.79247e+006 , 4.23347e-009 , 48436 , 55328 , 2.4218 , 276.085 , 4.23347e-009 , 48436 , 55328 , 2.4218 , 276.085 , 164.817 , 259.135 , 788461 , 1577.19 , 157.728 , 10
84 , 94063.5 , 66763.6 , 103764 , 103764 , 1.79247e+006 , 3.03173e-009 , 47901.3 , 55862.6 , 2.39507 , 273.037 , 3.03173e-009 , 47901.3 , 55862.6 , 2.39507 , 273.037 , 164.817 , 259.135 , 788461 , 1577.19 , 157.728 , 10
85 , 95645.5 , 67464.4 , 103764 , 103764 , 1.79247e+006 , 2.17112e-009 , 47372.5 , 56391.4 , 2.36863 , 270.023 , 2.17112e-009 , 47372.5 , 56391.4 , 2.36863 , 270.023 , 164.817 , 259.135 , 788461 , 1577.19 , 157.728 , 10
86 , 97227.4 , 68159.2 , 103764 , 103764 , 1.79247e+006 , 1.55481e-009 , 46849.6 , 56914.3 , 2.34248 , 267.042 , 1.55481e-009 , 46849.6 , 56914.3 , 2.34248 , 267.042 , 164.817 , 259.135 , 788461 , 1577.19 , 157.728 , 10
87 , 98809.2 , 68848 , 103764 , 103764 , 1.79247e+006 , 1.11345e-009 , 46332.4 , 57431.4 , 2.31662 , 264.095 , 1.11345e-009 , 46332.4 , 57431.4 , 2.31662 , 264.095 , 164.817 , 259.136 , 788461 , 1577.19 , 157.728 , 10
88 , 100391 , 69531 , 103764 , 103764 , 1.79247e+006 , 7.97376e-010 , 45820.9 , 57942.8 , 2.29104 , 261.179 , 7.97376e-010 , 45820.9 , 57942.8 , 2.29104 , 261.179 , 164.817 , 259.136 , 788461 , 1577.19 , 157.728 , 10
89 , 101973 , 70208.1 , 103764 , 103764 , 1.79247e+006 , 5.71027e-010 , 45315.1 , 58448.6 , 2.26575 , 258.296 , 5.71027e-010 , 45315.1 , 58448.6 , 2.26575 , 258.296 , 164.817 , 259.136 , 788461 , 1577.19 , 157.728 , 10
90 , 103554 , 70879.6 , 103764 , 103764 , 1.79247e+006 , 4.08931e-010 , 44814.8 , 58948.8 , 2.24074 , 255.445 , 4.08931e-010 , 44814.8 , 58948.8 , 2.24074 , 255.445 , 164.817 , 259.136 , 788461 , 1577.19 , 157.728 , 10
91 , 105136 , 71545.3 , 103764 , 103764 , 1.79247e+006 , 2.92849e-010 , 44320.1 , 59443.4 , 2.21601 , 252.625 , 2.92849e-010 , 44320.1 , 59443.4 , 2.21601 , 252.625 , 164.817 , 259.136 , 788462 , 1577.19 , 157.728 , 10
